"y1","y2","age","oficio","relab","college","cotPension","fweight","formal","hoursWorkUsual","sex","depto","clase","maxEducLevel","dsi","p6426","p6580s1","sizeFirm","wap","female","sqage","agefemale","sqagefemale"
4525.3515625,930929.416666667,26,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",290,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",18,0,">50","Poblacion en edad de trabajar","Hombre",676,0,0
3240.74072265625,833333.333333333,64,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","No universidad","No cotiza",266,"informal",60,1,11,"Urban","primary complete (5)","Otra cosa",240,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",4096,0,0
4332.8701171875,445666.666666667,44,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",266,"formal",24,0,11,"Urban","secondary complete (11)","Otra cosa",240,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",1936,44,1936
6870.37060546875,1413333.33333333,49,"Electricistas de vivienda y   automotriz, instalador y reparador de teléfonos y contadores","Obrero o empleado de empresa particular;","Universidad","Cotiza",255,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",15,0,"11-50","Poblacion en edad de trabajar","Hombre",2401,0,0
9907.9697265625,2038211,28,"Estadistas, matemáticos,   analistas de sistemas, técnicos","Obrero o empleado de empresa particular;","No universidad","Cotiza",219,"formal",48,0,11,"Urban","terciary","Otra cosa",108,0,"11-50","Poblacion en edad de trabajar","Mujer",784,28,784
34027.77734375,7e+06,58,"Médicos, cirujanos,   asistentes médicos, odontólogos, asistentes dentistas, veterinarios,   asistentes veterinarios, farmacéuticos, dietéticos y nutriólogos de salud   pública, nutricionista","Obrero o empleado de empresa particular;","No universidad","Cotiza",184,"formal",48,1,11,"Urban","terciary","Otra cosa",324,0,">50","Poblacion en edad de trabajar","Hombre",3364,0,0
13842.5927734375,2491666.66666667,53,"Enfermeros, parteras   diplomados y no diplomados, optómetras, fisioterapeutas, técnicos en   radiología, Instrumentador quirúrgico, ","Obrero o empleado de empresa particular;","No universidad","Cotiza",184,"formal",42,0,11,"Urban","terciary","Otra cosa",348,0,">50","Poblacion en edad de trabajar","Mujer",2809,53,2809
13191.8662109375,1356877.66666667,24,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",184,"formal",24,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
4908.20263671875,1009687.41666667,27,"Operarios de los   tratamientos químicos, destilador, refinadores del petróleo, preparadores de   gas propano, carbonero(vegetal)","Obrero o empleado de empresa particular;","Universidad","Cotiza",337,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Mujer",729,27,729
6615.62890625,1500929.41666667,48,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",322,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",2304,0,0
4525.3759765625,1712174.41666667,47,"Guías de turismo, policía de   turismo, empresario de pompas fúnebres, embalsamador, recibidor de apuestas   en casino, garitero, azafata de avion, auxiliar de farmacia, enfermera,   veterinaria, trabajadora sexual","Obrero o empleado de empresa particular;","Universidad","Pensionado",259,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",2209,0,0
2531.802734375,781242,32,"Guías de turismo, policía de   turismo, empresario de pompas fúnebres, embalsamador, recibidor de apuestas   en casino, garitero, azafata de avion, auxiliar de farmacia, enfermera,   veterinaria, trabajadora sexual","Empleado doméstico;","No universidad","Cotiza",243,"formal",72,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",4,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",1024,32,1024
4530.3271484375,931953,49,"Carteros y mensajeros","Obrero o empleado de empresa particular;","No universidad","Cotiza",243,"formal",48,1,11,"Urban","primary complete (5)","Otra cosa",12,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2401,0,0
2474.74755859375,706000,35,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","No cotiza",213,"informal",48,1,11,"Urban","primary complete (5)","Otra cosa",1,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",1225,0,0
1296.29626464844,1e+05,33,"Peones no clasificados,   recolector de basura, lustrabotas, montallantas, barrendero de calles,   jardines y parques, lavador de platos en restaurante;","Obrero o empleado de empresa particular;","Universidad","No cotiza",213,"informal",18,0,11,"Urban","secondary complete (11)","Otra cosa",4,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",1089,33,1089
3381.2060546875,869453,52,"Sastres, modistas,   peleteros, tapiceros, fábrica de sombreros, bordadores, colchoneros","Obrero o empleado de empresa particular;","Universidad","Cotiza",231,"formal",60,0,11,"Urban","secondary complete (11)","Otra cosa",348,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",2704,52,2704
5366.66650390625,575000,27,"Bibliotecarios, archivistas,   encargados de museos, sociólogos, antropólogos, trabajadores de asistencia   social, filólogos, traductores, interpretes, psicólogos, sociólogo, lector de   cartas","Obrero o empleado de empresa particular;","No universidad","No cotiza",231,"informal",25,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",729,0,0
6319.4443359375,1300000,28,"Sastres, modistas,   peleteros, tapiceros, fábrica de sombreros, bordadores, colchoneros","Obrero o empleado de empresa particular;","Universidad","Cotiza",231,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",18,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",784,0,0
45959.59375,10833333.3333333,58,"Arquitectos – Ingenieros   (civil, eléctrico, electrónico, mecánico, químico, metalúrgicos, minas e   industrial)","Obrero o empleado de empresa particular;","No universidad","Cotiza",205,"formal",55,0,11,"Urban","terciary","Otra cosa",225,0,">50","Poblacion en edad de trabajar","Mujer",3364,58,3364
38888.890625,8e+06,62,"Médicos, cirujanos,   asistentes médicos, odontólogos, asistentes dentistas, veterinarios,   asistentes veterinarios, farmacéuticos, dietéticos y nutriólogos de salud   pública, nutricionista","Obrero o empleado de empresa particular;","No universidad","Cotiza",205,"formal",48,1,11,"Urban","terciary","Otra cosa",180,0,">50","Poblacion en edad de trabajar","Hombre",3844,0,0
6862.12109375,2001000,30,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado del gobierno;","Universidad","Cotiza",243,"formal",66,1,11,"Urban","secondary complete (11)","Otra cosa",96,0,">50","Poblacion en edad de trabajar","Hombre",900,0,0
4666.66650390625,960000,26,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","Universidad","Cotiza",255,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Hombre",676,0,0
4586.2958984375,1200711,27,"Trabajadores de la   fabricación de productos de caucho y plástico","Obrero o empleado de empresa particular;","Universidad","Cotiza",222,"formal",56,1,11,"Urban","secondary complete (11)","Otra cosa",17,0,">50","Poblacion en edad de trabajar","Hombre",729,0,0
5338.52587890625,1098211,24,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","Universidad","Cotiza",222,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Mujer",576,24,576
46666.66796875,8e+06,47,"Médicos, cirujanos,   asistentes médicos, odontólogos, asistentes dentistas, veterinarios,   asistentes veterinarios, farmacéuticos, dietéticos y nutriólogos de salud   pública, nutricionista","Obrero o empleado de empresa particular;","No universidad","Cotiza",184,"formal",40,0,11,"Urban","terciary","Otra cosa",48,0,">50","Poblacion en edad de trabajar","Mujer",2209,47,2209
8861.111328125,2256666.66666667,49,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",389,"formal",56,1,11,"Urban","terciary","Otra cosa",60,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2401,0,0
8750,1500000,36,"Escultores, pintores,   fotógrafos, decoradores, operadores de cámaras de cine y TV, diseñador","Obrero o empleado de empresa particular;","No universidad","Cotiza",389,"formal",40,0,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Mujer",1296,36,1296
7967.7666015625,1639083.33333333,59,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","Cotiza",172,"formal",48,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",96,0,">50","Poblacion en edad de trabajar","Hombre",3481,0,0
5590.27783203125,1350000,56,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","Universidad","Cotiza",261,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",3136,0,0
4655.90576171875,1074453.33333333,29,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",261,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",12,0,"11-50","Poblacion en edad de trabajar","Mujer",841,29,841
4925.92578125,1013333.33333333,52,"Trabajadores de la   fabricación de productos de caucho y plástico","Obrero o empleado de empresa particular;","Universidad","Cotiza",243,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",36,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",2704,0,0
4050.92578125,833333.333333333,47,"Trabajadores de la   fabricación de productos de caucho y plástico","Obrero o empleado de empresa particular;","No universidad","Cotiza",243,"formal",48,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",36,0,"11-50","Poblacion en edad de trabajar","Mujer",2209,47,2209
10136.2275390625,2085166.66666667,34,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado del gobierno;","No universidad","Cotiza",243,"formal",48,0,11,"Urban","terciary","Otra cosa",66,0,">50","Poblacion en edad de trabajar","Mujer",1156,34,1156
7291.66650390625,1500000,22,"Auxiliar de contabilidad,   cajeros, empleados de bancos","Obrero o empleado de empresa particular;","No universidad","Cotiza",224,"formal",48,0,11,"Urban","terciary","Otra cosa",30,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",484,22,484
1944.44445800781,9e+05,32,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",224,"informal",108,1,11,"Urban","primary complete (5)","Otra cosa",8,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",1024,0,0
75833.3359375,1.3e+07,54,"Abogados, jueces,   magistrados, fiscales, notarios","Obrero o empleado de empresa particular;","No universidad","Cotiza",217,"formal",40,0,11,"Urban","terciary","Otra cosa",180,0,">50","Poblacion en edad de trabajar","Mujer",2916,54,2916
2916.66674804688,8e+05,51,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","Universidad","No cotiza",246,"informal",32,0,11,"Urban","secondary complete (11)","Otra cosa",36,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",2601,51,2601
13902.77734375,2383333.33333333,32,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",246,"formal",40,1,11,"Urban","terciary","Otra cosa",48,0,">50","Poblacion en edad de trabajar","Hombre",1024,0,0
35897.4375,9800000,39,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",246,"formal",52,1,11,"Urban","terciary","Otra cosa",168,0,">50","Poblacion en edad de trabajar","Hombre",1521,0,0
17051.28125,3800000,35,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",246,"formal",52,0,11,"Urban","terciary","Otra cosa",120,0,">50","Poblacion en edad de trabajar","Mujer",1225,35,1225
4050.92578125,833333.333333333,39,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",243,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Mujer",1521,39,1521
4050.92578125,833333.333333333,19,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",243,"formal",48,1,11,"Urban","terciary","Otra cosa",10,0,"11-50","Poblacion en edad de trabajar","Hombre",361,0,0
5273.71044921875,1084877.66666667,41,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","Cotiza",210,"formal",48,1,11,"Urban","primary incomplete (1-4)","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",1681,0,0
